,County_of_Origin,Period,GenderDescription,AgeClassDescription,Average_BusUsers_per_Day,Avg_BusUsers_Daily_to_Lisboa,Avg_BusUsers_Daily_to_Loures,Avg_BusUsers_Daily_to_Oeiras,Avg_BusUsers_Daily_to_Almada,Avg_BusUsers_Daily_to_Amadora,Avg_BusUsers_Daily_to_Odivelas,Avg_BusUsers_Daily_to_Porto,Avg_BusUsers_Daily_to_Matosinhos,Avg_BusUsers_Daily_to_Vila nova de gaia,Avg_BusUsers_Daily_to_Gondomar,Avg_BusUsers_Daily_to_Maia,Avg_BusUsers_Daily_to_Valongo,Avg_BusUsers_Daily_to_Paredes,Avg_BusUsers_Daily_to_Santo tirso
499,Vila do conde,Sep-20 to Jan-21,Male,55-64,74.179387,3.5029731923009995,0.0,0.0,0.0,0.0,0.0,16.750224840309002,48.833996588001014,1.553019646232,0.0,2.322259889422,1.1609815859370003,0.0,0.0
500,Vila franca de xira,Sep-19 to Feb-20,Female,15-24,1526.0506050000001,1503.3734930097,13.645944509909997,6.052316699430001,0.0,2.2371901869300004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,Vila franca de xira,Sep-19 to Feb-20,Female,25-34,57.097292,56.24882624088,0.5105639850639998,0.22644786007200005,0.0,0.083704630072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,Vila franca de xira,Sep-19 to Feb-20,Female,35-44,467.533246,460.58570196444,4.180682285731999,1.8542368536360005,0.0,0.685403738636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,Vila franca de xira,Sep-19 to Feb-20,Female,45-54,703.039153,692.5919911864199,6.286576106125998,2.788253280798001,0.0,1.0306553982980002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,Vila franca de xira,Sep-19 to Feb-20,Female,55-64,967.153277,952.7813793037799,8.648284602933996,3.835729896582001,0.0,1.417846704082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,Vila franca de xira,Sep-19 to Feb-20,Female,65+,598.696931,589.8002946053399,5.3535479570019975,2.3744320283460003,0.0,0.877689700846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,Vila franca de xira,Sep-19 to Feb-20,Male,25-34,791.983677,780.2147995597799,7.081918039733997,3.1410072629820003,0.0,1.1610480704819999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,Vila franca de xira,Sep-19 to Feb-20,Male,35-44,137.425488,135.38334524831998,1.2288587136959996,0.5450294854080001,0.0,0.201465765408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,Vila franca de xira,Sep-19 to Feb-20,Male,45-54,534.709075,526.7632981454999,4.781368548649998,2.12065619145,0.0,0.7838835039500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,Vila franca de xira,Sep-19 to Feb-20,Male,55-64,141.556626,139.45309453763997,1.2657993496919995,0.5614135787160001,0.0,0.20752201371600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,Vila franca de xira,Sep-19 to Feb-20,Male,65+,4619.763109,4551.11342920026,41.30992172067799,18.321980490294006,0.0,6.772572717794001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,Vila franca de xira,Sep-20 to Jan-21,Female,15-24,354.397869,349.13151666666,3.169025744597999,1.4055419484540004,0.0,0.5195472759540001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,Vila franca de xira,Sep-20 to Jan-21,Female,25-34,54.592288,53.781046600319996,0.48816423929599984,0.21651301420800007,0.0,0.08003229420800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,Vila franca de xira,Sep-20 to Jan-21,Female,35-44,281.478873,277.29609694722,2.5169840823659992,1.1163452103180003,0.0,0.41264802781800003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,Vila franca de xira,Sep-20 to Jan-21,Female,45-54,543.432164,535.3567620429599,4.859370410487998,2.1552519624240003,0.0,0.796671552424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,Vila franca de xira,Sep-20 to Jan-21,Female,55-64,877.417957,864.37952615898,7.845871371493997,3.4798396174620008,0.0,1.286294724962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,Vila franca de xira,Sep-20 to Jan-21,Female,65+,500.90423200000004,493.46079511248,4.479085642543999,1.9865861841120005,0.0,0.7343256041120001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,Vila franca de xira,Sep-20 to Jan-21,Male,25-34,226.28318199999998,222.92061391547995,2.0234242134439993,0.8974390998120001,0.0,0.331731144812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,Vila franca de xira,Sep-20 to Jan-21,Male,35-44,124.491722,122.64177501107999,1.1132049781239997,0.4937341694520001,0.0,0.182504864452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,Vila franca de xira,Sep-20 to Jan-21,Male,45-54,308.432718,303.84940781052,2.7580053643559994,1.2232441595880004,0.0,0.4521623645880001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,Vila franca de xira,Sep-20 to Jan-21,Male,55-64,693.873061,683.56210731354,6.2046129114619974,2.7519005599260007,0.0,1.0172179074260002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,Vila franca de xira,Sep-20 to Jan-21,Male,65+,1733.700675,1707.9378829695,15.502751435849994,6.875856877050001,0.0,2.5416051895500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,Vila nova de gaia,Sep-19 to Feb-20,Female,15-24,822.786723,6.746028341876999,0.0,0.0,0.0,0.0,0.0,376.07853256211695,41.233956623145005,393.74294071820407,1.2712054870350002,2.1606379345980002,1.4020285759920001,0.0,0.0
523,Vila nova de gaia,Sep-19 to Feb-20,Female,25-34,1425.0942929999999,11.684348108306995,0.0,0.0,0.0,0.0,0.0,651.3806743501468,71.418600493695,681.9760237265641,2.201770682685,3.7422976134179993,2.4283606752719997,0.0,0.0
524,Vila nova de gaia,Sep-19 to Feb-20,Female,35-44,308.322475,2.5279359725249995,0.0,0.0,0.0,0.0,0.0,140.92772855052496,15.451580834625,147.5471037663,0.47635822387500004,0.8096548193499999,0.5253814974,0.0,0.0
525,Vila nova de gaia,Sep-19 to Feb-20,Female,45-54,4427.626949,36.302113354850995,0.0,0.0,0.0,0.0,0.0,2023.7752982219708,221.89052454913502,2118.8320211900527,6.840683636205001,11.626948368074,7.544676321096,0.0,0.0
526,Vila nova de gaia,Sep-19 to Feb-20,Female,55-64,2097.12862,17.194357555379995,0.0,0.0,0.0,0.0,0.0,958.5534525009798,105.0976007913,1003.5767068437601,3.2400637179,5.507059756119999,3.57350716848,0.0,0.0
527,Vila nova de gaia,Sep-19 to Feb-20,Male,15-24,5240.719161,42.96865640103899,0.0,0.0,0.0,0.0,0.0,2395.4226733907185,262.638640753515,2507.9356730582285,8.096911103745,13.762128516786,8.930185450344,0.0,0.0
528,Vila nova de gaia,Sep-19 to Feb-20,Male,25-34,282.736504,2.318156596296,0.0,0.0,0.0,0.0,0.0,129.232918511816,14.16933989796,135.30298851619204,0.4368278986800001,0.742466059504,0.48178300281600006,0.0,0.0
529,Vila nova de gaia,Sep-19 to Feb-20,Male,35-44,883.557355,7.244286753644999,0.0,0.0,0.0,0.0,0.0,403.8555122660449,44.279476845825,422.82460512054007,1.3650961134750002,2.32022161423,1.50558173292,0.0,0.0
530,Vila nova de gaia,Sep-19 to Feb-20,Male,45-54,1788.376244,14.662896824555997,0.0,0.0,0.0,0.0,0.0,817.4292252312758,89.62447546806,855.8238748137122,2.7630412969800004,4.696276016744,3.0473931197760002,0.0,0.0
531,Vila nova de gaia,Sep-19 to Feb-20,Male,55-64,21.943108,0.17991154249199995,0.0,0.0,0.0,0.0,0.0,10.029733861531998,1.0996788574199998,10.500830447184,0.03390210186,0.05762260160799999,0.037391056032,0.0,0.0
532,Vila nova de gaia,Sep-20 to Jan-21,Female,15-24,192.148169,1.5754228376309996,0.0,0.0,0.0,0.0,0.0,87.82689293835098,9.629505489435,91.95212197861201,0.296868921105,0.504581091794,0.327420479976,0.0,0.0
533,Vila nova de gaia,Sep-20 to Jan-21,Female,25-34,439.988329,3.6074643094709993,0.0,0.0,0.0,0.0,0.0,201.10942543099097,22.050015107835,210.55553486629205,0.6797819683050002,1.155409351954,0.749740112616,0.0,0.0
534,Vila nova de gaia,Sep-20 to Jan-21,Female,35-44,439.588499,3.604186103300999,0.0,0.0,0.0,0.0,0.0,200.92667153442096,22.029977627385,210.36419701945204,0.6791642309550001,1.154359398374,0.749058802296,0.0,0.0
535,Vila nova de gaia,Sep-20 to Jan-21,Female,45-54,1251.779779,10.263342408020996,0.0,0.0,0.0,0.0,0.0,572.1622496055409,62.732943624585,599.036709680892,1.9339997585550002,3.2871736996539997,2.133032743416,0.0,0.0
536,Vila nova de gaia,Sep-20 to Jan-21,Female,55-64,1075.529529,8.818266608270998,0.0,0.0,0.0,0.0,0.0,491.60196158579083,53.90016234583499,514.6925050438921,1.661693122305,2.8243405431539994,1.8327023174159998,0.0,0.0
537,Vila nova de gaia,Sep-20 to Jan-21,Female,65+,1653.1527130000002,13.554199093886998,0.0,0.0,0.0,0.0,0.0,755.621388905327,82.84774821199501,791.1129245007243,2.5541209415850004,4.341179024338,2.8169722229520002,0.0,0.0
538,Vila nova de gaia,Sep-20 to Jan-21,Male,15-24,4452.188395,36.50349265060499,0.0,0.0,0.0,0.0,0.0,2035.0018193982046,223.121421415425,2130.5858520504603,6.878631070275,11.69144672527,7.58652902508,0.0,0.0
539,Vila nova de gaia,Sep-20 to Jan-21,Male,25-34,363.46196499999996,2.980024651034999,0.0,0.0,0.0,0.0,0.0,166.13083150023496,18.214896375974998,173.93399642682002,0.561548735925,0.9544511200899999,0.6193391883599999,0.0,0.0
540,Vila nova de gaia,Sep-20 to Jan-21,Male,35-44,214.023515,1.7547787994849995,0.0,0.0,0.0,0.0,0.0,97.82565421268498,10.725788454225,102.42052505622001,0.33066633067500006,0.56202575039,0.36469606956,0.0,0.0
541,Vila nova de gaia,Sep-20 to Jan-21,Male,45-54,1443.335763,11.833909920836998,0.0,0.0,0.0,0.0,0.0,659.7184672162768,72.332771762745,690.7054427121242,2.2299537538350003,3.790199713638,2.459444140152,0.0,0.0
542,Vila nova de gaia,Sep-20 to Jan-21,Male,55-64,374.627538,3.0715711840619995,0.0,0.0,0.0,0.0,0.0,171.23438044150197,18.77445906687,179.27725905482404,0.5787995462100001,0.983771914788,0.638365324752,0.0,0.0
