County_of_Origin,Period,GenderDescription,AgeClassDescription,Avg_BusUsers_Daily_County_of_Transportation,County_of_Transportation,County_of_Origin_Purchasing_Power_Per_Capita,County_of_Transportation_Purchasing_Power_Per_Capita,percent_dif_OD_PPPC
odivelas,Sep-20 to Jan-21,Female,15-24,66.42018132,lisboa,89.3,219.6,1.4591265397536395
odivelas,Sep-20 to Jan-21,Female,25-34,385.9120853,lisboa,89.3,219.6,1.4591265397536395
odivelas,Sep-20 to Jan-21,Female,35-44,240.60678969999998,lisboa,89.3,219.6,1.4591265397536395
odivelas,Sep-20 to Jan-21,Female,45-54,1036.342039,lisboa,89.3,219.6,1.4591265397536395
odivelas,Sep-20 to Jan-21,Female,55-64,369.071715,lisboa,89.3,219.6,1.4591265397536395
odivelas,Sep-20 to Jan-21,Male,15-24,1123.099608,lisboa,89.3,219.6,1.4591265397536395
odivelas,Sep-20 to Jan-21,Male,25-34,543.6850603999999,lisboa,89.3,219.6,1.4591265397536395
odivelas,Sep-20 to Jan-21,Male,35-44,827.6301216,lisboa,89.3,219.6,1.4591265397536395
odivelas,Sep-20 to Jan-21,Male,45-54,1736.1367070000001,lisboa,89.3,219.6,1.4591265397536395
odivelas,Sep-20 to Jan-21,Male,55-64,1163.53026,lisboa,89.3,219.6,1.4591265397536395
odivelas,Sep-20 to Jan-21,Male,65+,3933.3155840000004,lisboa,89.3,219.6,1.4591265397536395
oeiras,Sep-19 to Feb-20,Female,15-24,1787.950057,lisboa,156.5,219.6,0.4031948881789137
oeiras,Sep-19 to Feb-20,Female,25-34,18.896276399999998,lisboa,156.5,219.6,0.4031948881789137
oeiras,Sep-19 to Feb-20,Female,35-44,290.25460899999996,lisboa,156.5,219.6,0.4031948881789137
oeiras,Sep-19 to Feb-20,Female,45-54,1023.60192,lisboa,156.5,219.6,0.4031948881789137
oeiras,Sep-19 to Feb-20,Female,55-64,3077.453501,lisboa,156.5,219.6,0.4031948881789137
oeiras,Sep-19 to Feb-20,Female,65+,1957.2651829999998,lisboa,156.5,219.6,0.4031948881789137
oeiras,Sep-19 to Feb-20,Male,25-34,973.2368984,lisboa,156.5,219.6,0.4031948881789137
oeiras,Sep-19 to Feb-20,Male,35-44,1159.681958,lisboa,156.5,219.6,0.4031948881789137
oeiras,Sep-19 to Feb-20,Male,45-54,601.3530481,lisboa,156.5,219.6,0.4031948881789137
oeiras,Sep-19 to Feb-20,Male,55-64,1318.27829,lisboa,156.5,219.6,0.4031948881789137
oeiras,Sep-19 to Feb-20,Male,65+,8275.491852,lisboa,156.5,219.6,0.4031948881789137
oeiras,Sep-20 to Jan-21,Female,15-24,650.7079441000001,lisboa,156.5,219.6,0.4031948881789137
oeiras,Sep-20 to Jan-21,Female,25-34,386.716858,lisboa,156.5,219.6,0.4031948881789137
oeiras,Sep-20 to Jan-21,Female,35-44,418.09015639999996,lisboa,156.5,219.6,0.4031948881789137
oeiras,Sep-20 to Jan-21,Female,45-54,718.334893,lisboa,156.5,219.6,0.4031948881789137
oeiras,Sep-20 to Jan-21,Female,55-64,2355.070707,lisboa,156.5,219.6,0.4031948881789137
oeiras,Sep-20 to Jan-21,Female,65+,3536.686157,lisboa,156.5,219.6,0.4031948881789137
oeiras,Sep-20 to Jan-21,Male,15-24,614.5711796,lisboa,156.5,219.6,0.4031948881789137
oeiras,Sep-20 to Jan-21,Male,25-34,572.7974417,lisboa,156.5,219.6,0.4031948881789137
oeiras,Sep-20 to Jan-21,Male,35-44,916.3875432,lisboa,156.5,219.6,0.4031948881789137
oeiras,Sep-20 to Jan-21,Male,45-54,356.6726393,lisboa,156.5,219.6,0.4031948881789137
oeiras,Sep-20 to Jan-21,Male,55-64,597.6902002999999,lisboa,156.5,219.6,0.4031948881789137
oeiras,Sep-20 to Jan-21,Male,65+,5779.7890259999995,lisboa,156.5,219.6,0.4031948881789137
oliveira de azeméis,Sep-19 to Feb-20,Female,25-34,29.62887572,lisboa,83.1,219.6,1.6425992779783394
oliveira de azeméis,Sep-19 to Feb-20,Female,35-44,220.72489109999998,lisboa,83.1,219.6,1.6425992779783394
oliveira de azeméis,Sep-19 to Feb-20,Male,15-24,2460.1771519999998,lisboa,83.1,219.6,1.6425992779783394
oliveira de azeméis,Sep-19 to Feb-20,Male,35-44,26.03577321,lisboa,83.1,219.6,1.6425992779783394
oliveira de azeméis,Sep-20 to Jan-21,Female,35-44,84.42771342,lisboa,83.1,219.6,1.6425992779783394
oliveira de azeméis,Sep-20 to Jan-21,Male,15-24,443.1757223999999,lisboa,83.1,219.6,1.6425992779783394
oliveira de azeméis,Sep-20 to Jan-21,Male,25-34,86.50045713,lisboa,83.1,219.6,1.6425992779783394
oliveira de azeméis,Sep-20 to Jan-21,Male,35-44,61.32356365,lisboa,83.1,219.6,1.6425992779783394
palmela,Sep-19 to Feb-20,Female,25-34,28.20958998,lisboa,98.1,219.6,1.2385321100917432
palmela,Sep-19 to Feb-20,Female,35-44,77.49014794,lisboa,98.1,219.6,1.2385321100917432
palmela,Sep-19 to Feb-20,Female,45-54,689.9012217999999,lisboa,98.1,219.6,1.2385321100917432
palmela,Sep-19 to Feb-20,Female,55-64,966.0985747999999,lisboa,98.1,219.6,1.2385321100917432
palmela,Sep-19 to Feb-20,Female,65+,2453.484312,lisboa,98.1,219.6,1.2385321100917432
palmela,Sep-19 to Feb-20,Male,35-44,15.35281066,lisboa,98.1,219.6,1.2385321100917432
palmela,Sep-19 to Feb-20,Male,45-54,168.0113638,lisboa,98.1,219.6,1.2385321100917432
palmela,Sep-19 to Feb-20,Male,55-64,17.44174722,lisboa,98.1,219.6,1.2385321100917432
palmela,Sep-20 to Jan-21,Female,15-24,87.63363989,lisboa,98.1,219.6,1.2385321100917432
palmela,Sep-20 to Jan-21,Female,35-44,57.410331799999994,lisboa,98.1,219.6,1.2385321100917432
palmela,Sep-20 to Jan-21,Female,45-54,291.00143419999995,lisboa,98.1,219.6,1.2385321100917432
palmela,Sep-20 to Jan-21,Female,55-64,769.4912509,lisboa,98.1,219.6,1.2385321100917432
palmela,Sep-20 to Jan-21,Female,65+,1324.3472,lisboa,98.1,219.6,1.2385321100917432
palmela,Sep-20 to Jan-21,Male,35-44,19.06720083,lisboa,98.1,219.6,1.2385321100917432
palmela,Sep-20 to Jan-21,Male,45-54,79.86663928,lisboa,98.1,219.6,1.2385321100917432
paredes,Sep-19 to Feb-20,Female,35-44,45.68933276,lisboa,79.8,219.6,1.7518796992481205
paredes,Sep-19 to Feb-20,Male,25-34,32.86321045,lisboa,79.8,219.6,1.7518796992481205
paredes,Sep-19 to Feb-20,Male,35-44,11.91058808,lisboa,79.8,219.6,1.7518796992481205
paredes,Sep-20 to Jan-21,Female,25-34,28.76111733,lisboa,79.8,219.6,1.7518796992481205
paredes,Sep-20 to Jan-21,Female,35-44,26.89644624,lisboa,79.8,219.6,1.7518796992481205
paredes,Sep-20 to Jan-21,Male,35-44,7.257506621,lisboa,79.8,219.6,1.7518796992481205
paredes,Sep-20 to Jan-21,Male,45-54,10.23593367,lisboa,79.8,219.6,1.7518796992481205
porto,Sep-19 to Feb-20,Female,15-24,0.8078013140000001,lisboa,157.8,219.6,0.391634980988593
porto,Sep-19 to Feb-20,Female,25-34,2.332759023,lisboa,157.8,219.6,0.391634980988593
porto,Sep-19 to Feb-20,Female,35-44,2.104918874,lisboa,157.8,219.6,0.391634980988593
porto,Sep-19 to Feb-20,Female,45-54,9.141422042,lisboa,157.8,219.6,0.391634980988593
porto,Sep-19 to Feb-20,Female,55-64,15.97260178,lisboa,157.8,219.6,0.391634980988593
porto,Sep-19 to Feb-20,Female,65+,27.81235739,lisboa,157.8,219.6,0.391634980988593
porto,Sep-19 to Feb-20,Male,15-24,0.066037994,lisboa,157.8,219.6,0.391634980988593
porto,Sep-19 to Feb-20,Male,25-34,9.20888622,lisboa,157.8,219.6,0.391634980988593
porto,Sep-19 to Feb-20,Male,35-44,3.3665615310000003,lisboa,157.8,219.6,0.391634980988593
porto,Sep-19 to Feb-20,Male,45-54,8.054343653,lisboa,157.8,219.6,0.391634980988593
porto,Sep-19 to Feb-20,Male,55-64,2.120072766,lisboa,157.8,219.6,0.391634980988593
porto,Sep-19 to Feb-20,Male,65+,31.90882922,lisboa,157.8,219.6,0.391634980988593
porto,Sep-20 to Jan-21,Female,15-24,1.599869467,lisboa,157.8,219.6,0.391634980988593
porto,Sep-20 to Jan-21,Female,25-34,0.9802398259999999,lisboa,157.8,219.6,0.391634980988593
porto,Sep-20 to Jan-21,Female,35-44,1.5466544359999999,lisboa,157.8,219.6,0.391634980988593
porto,Sep-20 to Jan-21,Female,45-54,2.831578293,lisboa,157.8,219.6,0.391634980988593
porto,Sep-20 to Jan-21,Female,55-64,5.283921676,lisboa,157.8,219.6,0.391634980988593
porto,Sep-20 to Jan-21,Female,65+,18.58292599,lisboa,157.8,219.6,0.391634980988593
porto,Sep-20 to Jan-21,Male,25-34,2.150088607,lisboa,157.8,219.6,0.391634980988593
porto,Sep-20 to Jan-21,Male,35-44,2.024995105,lisboa,157.8,219.6,0.391634980988593
porto,Sep-20 to Jan-21,Male,45-54,3.868950747,lisboa,157.8,219.6,0.391634980988593
porto,Sep-20 to Jan-21,Male,55-64,0.668531665,lisboa,157.8,219.6,0.391634980988593
porto,Sep-20 to Jan-21,Male,65+,16.39292701,lisboa,157.8,219.6,0.391634980988593
póvoa de varzim,Sep-19 to Feb-20,Female,35-44,3.945764969,lisboa,95.5,219.6,1.2994764397905758
póvoa de varzim,Sep-19 to Feb-20,Female,45-54,8.694255996,lisboa,95.5,219.6,1.2994764397905758
póvoa de varzim,Sep-19 to Feb-20,Male,25-34,3.464933111,lisboa,95.5,219.6,1.2994764397905758
póvoa de varzim,Sep-19 to Feb-20,Male,35-44,30.79528099,lisboa,95.5,219.6,1.2994764397905758
póvoa de varzim,Sep-20 to Jan-21,Female,25-34,0.25895508,lisboa,95.5,219.6,1.2994764397905758
póvoa de varzim,Sep-20 to Jan-21,Female,35-44,4.06502825,lisboa,95.5,219.6,1.2994764397905758
póvoa de varzim,Sep-20 to Jan-21,Female,45-54,2.3453208709999998,lisboa,95.5,219.6,1.2994764397905758
póvoa de varzim,Sep-20 to Jan-21,Male,25-34,0.882955926,lisboa,95.5,219.6,1.2994764397905758
póvoa de varzim,Sep-20 to Jan-21,Male,35-44,23.31558203,lisboa,95.5,219.6,1.2994764397905758
santa maria da feira,Sep-19 to Feb-20,Female,25-34,7.452025957,lisboa,84.8,219.6,1.589622641509434
santa maria da feira,Sep-19 to Feb-20,Female,35-44,41.68781783,lisboa,84.8,219.6,1.589622641509434
santa maria da feira,Sep-19 to Feb-20,Female,45-54,3.275383203,lisboa,84.8,219.6,1.589622641509434
santa maria da feira,Sep-19 to Feb-20,Male,15-24,14.09296654,lisboa,84.8,219.6,1.589622641509434
santa maria da feira,Sep-19 to Feb-20,Male,25-34,35.61902323,lisboa,84.8,219.6,1.589622641509434
santa maria da feira,Sep-19 to Feb-20,Male,35-44,6.343423355,lisboa,84.8,219.6,1.589622641509434
santa maria da feira,Sep-19 to Feb-20,Male,45-54,12.99867596,lisboa,84.8,219.6,1.589622641509434
santa maria da feira,Sep-20 to Jan-21,Female,15-24,5.102820917,lisboa,84.8,219.6,1.589622641509434
santa maria da feira,Sep-20 to Jan-21,Female,25-34,0.267300196,lisboa,84.8,219.6,1.589622641509434
santa maria da feira,Sep-20 to Jan-21,Female,35-44,22.90042358,lisboa,84.8,219.6,1.589622641509434
santa maria da feira,Sep-20 to Jan-21,Female,45-54,2.668223985,lisboa,84.8,219.6,1.589622641509434
santa maria da feira,Sep-20 to Jan-21,Male,15-24,46.12378426,lisboa,84.8,219.6,1.589622641509434
santa maria da feira,Sep-20 to Jan-21,Male,25-34,17.28927086,lisboa,84.8,219.6,1.589622641509434
santa maria da feira,Sep-20 to Jan-21,Male,35-44,4.75015442,lisboa,84.8,219.6,1.589622641509434
santa maria da feira,Sep-20 to Jan-21,Male,45-54,9.230683635,lisboa,84.8,219.6,1.589622641509434
santa maria da feira,Sep-20 to Jan-21,Male,55-64,3.214644947,lisboa,84.8,219.6,1.589622641509434
santo tirso,Sep-19 to Feb-20,Female,35-44,21.29189929,lisboa,85.8,219.6,1.5594405594405596
santo tirso,Sep-19 to Feb-20,Male,35-44,5.898170099,lisboa,85.8,219.6,1.5594405594405596
santo tirso,Sep-19 to Feb-20,Male,55-64,21.21336935,lisboa,85.8,219.6,1.5594405594405596
santo tirso,Sep-20 to Jan-21,Female,25-34,21.03878883,lisboa,85.8,219.6,1.5594405594405596
santo tirso,Sep-20 to Jan-21,Female,35-44,14.747926699999999,lisboa,85.8,219.6,1.5594405594405596
santo tirso,Sep-20 to Jan-21,Male,25-34,6.609202102999999,lisboa,85.8,219.6,1.5594405594405596
sesimbra,Sep-19 to Feb-20,Female,35-44,183.9497396,lisboa,90.0,219.6,1.44
sesimbra,Sep-19 to Feb-20,Female,45-54,128.95104609999999,lisboa,90.0,219.6,1.44
sesimbra,Sep-19 to Feb-20,Female,65+,67.16631978,lisboa,90.0,219.6,1.44
sesimbra,Sep-19 to Feb-20,Male,25-34,109.6461723,lisboa,90.0,219.6,1.44
sesimbra,Sep-19 to Feb-20,Male,35-44,189.13261819999997,lisboa,90.0,219.6,1.44
sesimbra,Sep-20 to Jan-21,Female,15-24,323.36075719999997,lisboa,90.0,219.6,1.44
sesimbra,Sep-20 to Jan-21,Female,35-44,110.01729579999999,lisboa,90.0,219.6,1.44
sesimbra,Sep-20 to Jan-21,Female,45-54,320.7568525,lisboa,90.0,219.6,1.44
sesimbra,Sep-20 to Jan-21,Female,55-64,136.1361672,lisboa,90.0,219.6,1.44
sesimbra,Sep-20 to Jan-21,Male,25-34,97.61856018,lisboa,90.0,219.6,1.44
sesimbra,Sep-20 to Jan-21,Male,35-44,111.6063395,lisboa,90.0,219.6,1.44
sesimbra,Sep-20 to Jan-21,Male,45-54,50.8050202,lisboa,90.0,219.6,1.44
setúbal,Sep-19 to Feb-20,Female,25-34,325.3720478,lisboa,107.5,219.6,1.0427906976744186
setúbal,Sep-19 to Feb-20,Female,35-44,103.18198459999999,lisboa,107.5,219.6,1.0427906976744186
setúbal,Sep-19 to Feb-20,Female,45-54,726.2381942000001,lisboa,107.5,219.6,1.0427906976744186
setúbal,Sep-19 to Feb-20,Female,65+,434.5513625,lisboa,107.5,219.6,1.0427906976744186
setúbal,Sep-19 to Feb-20,Male,25-34,305.010315,lisboa,107.5,219.6,1.0427906976744186
setúbal,Sep-19 to Feb-20,Male,35-44,214.9389358,lisboa,107.5,219.6,1.0427906976744186
setúbal,Sep-19 to Feb-20,Male,45-54,286.81129289999996,lisboa,107.5,219.6,1.0427906976744186
setúbal,Sep-19 to Feb-20,Male,55-64,2262.726176,lisboa,107.5,219.6,1.0427906976744186
setúbal,Sep-20 to Jan-21,Female,15-24,539.7977645,lisboa,107.5,219.6,1.0427906976744186
setúbal,Sep-20 to Jan-21,Female,25-34,203.105821,lisboa,107.5,219.6,1.0427906976744186
setúbal,Sep-20 to Jan-21,Female,35-44,51.07241812,lisboa,107.5,219.6,1.0427906976744186
setúbal,Sep-20 to Jan-21,Female,45-54,575.7419587,lisboa,107.5,219.6,1.0427906976744186
setúbal,Sep-20 to Jan-21,Female,65+,533.0317423,lisboa,107.5,219.6,1.0427906976744186
setúbal,Sep-20 to Jan-21,Male,25-34,190.04237659999998,lisboa,107.5,219.6,1.0427906976744186
setúbal,Sep-20 to Jan-21,Male,35-44,96.33041389,lisboa,107.5,219.6,1.0427906976744186
setúbal,Sep-20 to Jan-21,Male,45-54,220.4509734,lisboa,107.5,219.6,1.0427906976744186
setúbal,Sep-20 to Jan-21,Male,55-64,387.7229682,lisboa,107.5,219.6,1.0427906976744186
sintra,Sep-19 to Feb-20,Female,15-24,788.1782445,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-19 to Feb-20,Female,25-34,684.3702796,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-19 to Feb-20,Female,35-44,1039.441021,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-19 to Feb-20,Female,45-54,612.3267334,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-19 to Feb-20,Female,55-64,560.7609517000001,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-19 to Feb-20,Female,65+,332.1834453,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-19 to Feb-20,Male,15-24,1012.0808509999999,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-19 to Feb-20,Male,25-34,500.6204721,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-19 to Feb-20,Male,35-44,545.6365286,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-19 to Feb-20,Male,45-54,705.539039,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-19 to Feb-20,Male,55-64,800.5535298,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-19 to Feb-20,Male,65+,361.43408189999997,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-20 to Jan-21,Female,15-24,578.8067519,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-20 to Jan-21,Female,25-34,198.0039712,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-20 to Jan-21,Female,35-44,478.46916669999996,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-20 to Jan-21,Female,45-54,353.8188988,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-20 to Jan-21,Female,55-64,435.1802574,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-20 to Jan-21,Female,65+,380.3706781,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-20 to Jan-21,Male,15-24,297.8151354,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-20 to Jan-21,Male,25-34,634.5904062999999,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-20 to Jan-21,Male,35-44,369.3432592,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-20 to Jan-21,Male,45-54,527.9979303,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-20 to Jan-21,Male,55-64,592.4642587999999,lisboa,94.1,219.6,1.3336875664187036
sintra,Sep-20 to Jan-21,Male,65+,163.5211937,lisboa,94.1,219.6,1.3336875664187036
são joão da madeira,Sep-20 to Jan-21,Female,25-34,32.73229171,lisboa,135.4,219.6,0.6218611521418019
são joão da madeira,Sep-20 to Jan-21,Female,35-44,5.598901276,lisboa,135.4,219.6,0.6218611521418019
são joão da madeira,Sep-20 to Jan-21,Male,35-44,23.34679806,lisboa,135.4,219.6,0.6218611521418019
trofa,Sep-19 to Feb-20,Female,25-34,70.91898222,lisboa,92.7,219.6,1.3689320388349513
trofa,Sep-19 to Feb-20,Female,35-44,16.64529521,lisboa,92.7,219.6,1.3689320388349513
trofa,Sep-19 to Feb-20,Male,35-44,10.47868566,lisboa,92.7,219.6,1.3689320388349513
trofa,Sep-19 to Feb-20,Male,45-54,397.3783875,lisboa,92.7,219.6,1.3689320388349513
trofa,Sep-20 to Jan-21,Female,25-34,24.03708987,lisboa,92.7,219.6,1.3689320388349513
trofa,Sep-20 to Jan-21,Female,35-44,2.878453204,lisboa,92.7,219.6,1.3689320388349513
trofa,Sep-20 to Jan-21,Female,55-64,20.98797307,lisboa,92.7,219.6,1.3689320388349513
trofa,Sep-20 to Jan-21,Male,25-34,25.65533974,lisboa,92.7,219.6,1.3689320388349513
trofa,Sep-20 to Jan-21,Male,35-44,9.162133219,lisboa,92.7,219.6,1.3689320388349513
trofa,Sep-20 to Jan-21,Male,45-54,238.5364293,lisboa,92.7,219.6,1.3689320388349513
vale de cambra,Sep-20 to Jan-21,Female,35-44,8.0785437,lisboa,86.9,219.6,1.5270425776754888
vale de cambra,Sep-20 to Jan-21,Male,65+,1702.7525899999998,lisboa,86.9,219.6,1.5270425776754888
valongo,Sep-19 to Feb-20,Female,35-44,3.751010618,lisboa,91.7,219.6,1.3947655398037075
valongo,Sep-19 to Feb-20,Male,15-24,7.36363908,lisboa,91.7,219.6,1.3947655398037075
valongo,Sep-19 to Feb-20,Male,25-34,0.112160228,lisboa,91.7,219.6,1.3947655398037075
valongo,Sep-19 to Feb-20,Male,35-44,0.700347576,lisboa,91.7,219.6,1.3947655398037075
valongo,Sep-19 to Feb-20,Male,45-54,0.58143506,lisboa,91.7,219.6,1.3947655398037075
valongo,Sep-19 to Feb-20,Male,65+,5.981799981,lisboa,91.7,219.6,1.3947655398037075
valongo,Sep-20 to Jan-21,Female,15-24,2.909418224,lisboa,91.7,219.6,1.3947655398037075
valongo,Sep-20 to Jan-21,Female,25-34,1.524253189,lisboa,91.7,219.6,1.3947655398037075
valongo,Sep-20 to Jan-21,Female,35-44,1.95922688,lisboa,91.7,219.6,1.3947655398037075
valongo,Sep-20 to Jan-21,Female,45-54,2.065555491,lisboa,91.7,219.6,1.3947655398037075
valongo,Sep-20 to Jan-21,Female,55-64,2.227113556,lisboa,91.7,219.6,1.3947655398037075
valongo,Sep-20 to Jan-21,Male,15-24,7.999610164,lisboa,91.7,219.6,1.3947655398037075
valongo,Sep-20 to Jan-21,Male,25-34,1.4886592180000002,lisboa,91.7,219.6,1.3947655398037075
valongo,Sep-20 to Jan-21,Male,35-44,0.422797296,lisboa,91.7,219.6,1.3947655398037075
valongo,Sep-20 to Jan-21,Male,45-54,0.551301655,lisboa,91.7,219.6,1.3947655398037075
valongo,Sep-20 to Jan-21,Male,55-64,0.106448446,lisboa,91.7,219.6,1.3947655398037075
valongo,Sep-20 to Jan-21,Male,65+,4.866139833,lisboa,91.7,219.6,1.3947655398037075
vila do conde,Sep-19 to Feb-20,Female,25-34,15.83765555,lisboa,96.2,219.6,1.2827442827442825
vila do conde,Sep-19 to Feb-20,Female,35-44,6.822303928999999,lisboa,96.2,219.6,1.2827442827442825
vila do conde,Sep-19 to Feb-20,Male,45-54,3.633577938,lisboa,96.2,219.6,1.2827442827442825
vila do conde,Sep-20 to Jan-21,Female,25-34,13.3802799,lisboa,96.2,219.6,1.2827442827442825
vila do conde,Sep-20 to Jan-21,Female,35-44,0.460841465,lisboa,96.2,219.6,1.2827442827442825
vila do conde,Sep-20 to Jan-21,Female,45-54,3.628814223,lisboa,96.2,219.6,1.2827442827442825
vila do conde,Sep-20 to Jan-21,Male,25-34,0.621222437,lisboa,96.2,219.6,1.2827442827442825
vila do conde,Sep-20 to Jan-21,Male,35-44,0.848860862,lisboa,96.2,219.6,1.2827442827442825
vila do conde,Sep-20 to Jan-21,Male,55-64,3.502973192,lisboa,96.2,219.6,1.2827442827442825
vila nova de gaia,Sep-19 to Feb-20,Female,15-24,6.746028342000001,lisboa,100.1,219.6,1.193806193806194
vila nova de gaia,Sep-19 to Feb-20,Female,25-34,11.68434811,lisboa,100.1,219.6,1.193806193806194
vila nova de gaia,Sep-19 to Feb-20,Female,35-44,2.527935973,lisboa,100.1,219.6,1.193806193806194
vila nova de gaia,Sep-19 to Feb-20,Female,45-54,36.30211335,lisboa,100.1,219.6,1.193806193806194
vila nova de gaia,Sep-19 to Feb-20,Female,55-64,17.19435756,lisboa,100.1,219.6,1.193806193806194
vila nova de gaia,Sep-19 to Feb-20,Male,15-24,42.9686564,lisboa,100.1,219.6,1.193806193806194
vila nova de gaia,Sep-19 to Feb-20,Male,25-34,2.318156596,lisboa,100.1,219.6,1.193806193806194
vila nova de gaia,Sep-19 to Feb-20,Male,35-44,7.244286754,lisboa,100.1,219.6,1.193806193806194
vila nova de gaia,Sep-19 to Feb-20,Male,45-54,14.66289682,lisboa,100.1,219.6,1.193806193806194
vila nova de gaia,Sep-19 to Feb-20,Male,55-64,0.17991154199999998,lisboa,100.1,219.6,1.193806193806194
vila nova de gaia,Sep-20 to Jan-21,Female,15-24,1.5754228380000002,lisboa,100.1,219.6,1.193806193806194
vila nova de gaia,Sep-20 to Jan-21,Female,25-34,3.6074643089999996,lisboa,100.1,219.6,1.193806193806194
vila nova de gaia,Sep-20 to Jan-21,Female,35-44,3.604186103,lisboa,100.1,219.6,1.193806193806194
vila nova de gaia,Sep-20 to Jan-21,Female,45-54,10.26334241,lisboa,100.1,219.6,1.193806193806194
vila nova de gaia,Sep-20 to Jan-21,Female,55-64,8.818266608,lisboa,100.1,219.6,1.193806193806194
vila nova de gaia,Sep-20 to Jan-21,Female,65+,13.55419909,lisboa,100.1,219.6,1.193806193806194
vila nova de gaia,Sep-20 to Jan-21,Male,15-24,36.50349265,lisboa,100.1,219.6,1.193806193806194
vila nova de gaia,Sep-20 to Jan-21,Male,25-34,2.9800246510000004,lisboa,100.1,219.6,1.193806193806194
vila nova de gaia,Sep-20 to Jan-21,Male,35-44,1.7547787990000001,lisboa,100.1,219.6,1.193806193806194
vila nova de gaia,Sep-20 to Jan-21,Male,45-54,11.83390992,lisboa,100.1,219.6,1.193806193806194
vila nova de gaia,Sep-20 to Jan-21,Male,55-64,3.0715711839999997,lisboa,100.1,219.6,1.193806193806194
alcochete,Sep-19 to Feb-20,Female,25-34,0.386890027,loures,118.8,92.3,-0.22306397306397308
alcochete,Sep-19 to Feb-20,Female,45-54,0.34618614200000003,loures,118.8,92.3,-0.22306397306397308
alcochete,Sep-19 to Feb-20,Male,35-44,1.203629386,loures,118.8,92.3,-0.22306397306397308
alcochete,Sep-20 to Jan-21,Female,55-64,0.277205143,loures,118.8,92.3,-0.22306397306397308
alcochete,Sep-20 to Jan-21,Male,35-44,1.278913975,loures,118.8,92.3,-0.22306397306397308
alcochete,Sep-20 to Jan-21,Male,55-64,0.303504182,loures,118.8,92.3,-0.22306397306397308
almada,Sep-19 to Feb-20,Female,15-24,0.086069521,loures,108.7,92.3,-0.15087396504139838
almada,Sep-19 to Feb-20,Female,25-34,0.5923138410000001,loures,108.7,92.3,-0.15087396504139838
almada,Sep-19 to Feb-20,Female,35-44,1.244465013,loures,108.7,92.3,-0.15087396504139838
almada,Sep-19 to Feb-20,Female,45-54,0.7847747070000001,loures,108.7,92.3,-0.15087396504139838
almada,Sep-19 to Feb-20,Female,55-64,1.720667034,loures,108.7,92.3,-0.15087396504139838
almada,Sep-19 to Feb-20,Male,15-24,1.27508163,loures,108.7,92.3,-0.15087396504139838
almada,Sep-19 to Feb-20,Male,25-34,0.019596971,loures,108.7,92.3,-0.15087396504139838
almada,Sep-19 to Feb-20,Male,35-44,0.63405544,loures,108.7,92.3,-0.15087396504139838
